------------------------------------------------------------
Client connecting to 10.1.0.2, TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[189] local 10.0.4.2 port 42590 connected with 10.1.0.2 port 5001
[ ID] Interval       Transfer     Bandwidth
[189] 399.0-400.0 sec  0.00 Bytes  0.00 bits/sec
[189] 400.0-401.0 sec  0.00 Bytes  0.00 bits/sec
[189] 401.0-402.0 sec  0.00 Bytes  0.00 bits/sec
[189] 402.0-403.0 sec  0.00 Bytes  0.00 bits/sec
[189] 403.0-404.0 sec  0.00 Bytes  0.00 bits/sec
[189] 404.0-405.0 sec  0.00 Bytes  0.00 bits/sec
[189] 405.0-406.0 sec  0.00 Bytes  0.00 bits/sec
[189] 406.0-407.0 sec  0.00 Bytes  0.00 bits/sec
[189] 407.0-408.0 sec  0.00 Bytes  0.00 bits/sec
[189] 408.0-409.0 sec  0.00 Bytes  0.00 bits/sec
[189] 409.0-410.0 sec  0.00 Bytes  0.00 bits/sec
[189] 410.0-411.0 sec  0.00 Bytes  0.00 bits/sec
[189] 411.0-412.0 sec  0.00 Bytes  0.00 bits/sec
[189] 412.0-413.0 sec  0.00 Bytes  0.00 bits/sec
[189] 413.0-414.0 sec  0.00 Bytes  0.00 bits/sec
[189] 414.0-415.0 sec  0.00 Bytes  0.00 bits/sec
[189] 415.0-416.0 sec  0.00 Bytes  0.00 bits/sec
[189] 416.0-417.0 sec  0.00 Bytes  0.00 bits/sec
[189] 417.0-418.0 sec  0.00 Bytes  0.00 bits/sec
[189] 418.0-419.0 sec  0.00 Bytes  0.00 bits/sec
[189] 419.0-420.0 sec  0.00 Bytes  0.00 bits/sec
[189] 420.0-421.0 sec  0.00 Bytes  0.00 bits/sec
[189] 421.0-422.0 sec  0.00 Bytes  0.00 bits/sec
[189] 422.0-423.0 sec  0.00 Bytes  0.00 bits/sec
[189] 423.0-424.0 sec  0.00 Bytes  0.00 bits/sec
[189] 424.0-425.0 sec  0.00 Bytes  0.00 bits/sec
[189] 425.0-426.0 sec  0.00 Bytes  0.00 bits/sec
[189] 426.0-427.0 sec  0.00 Bytes  0.00 bits/sec
[189] 427.0-428.0 sec  0.00 Bytes  0.00 bits/sec
[189] 428.0-429.0 sec  0.00 Bytes  0.00 bits/sec
[189] 429.0-430.0 sec  0.00 Bytes  0.00 bits/sec
[189] 430.0-431.0 sec  0.00 Bytes  0.00 bits/sec
[189] 431.0-432.0 sec  0.00 Bytes  0.00 bits/sec
[189] 432.0-433.0 sec  0.00 Bytes  0.00 bits/sec
[189] 433.0-434.0 sec  0.00 Bytes  0.00 bits/sec
[189] 434.0-435.0 sec  0.00 Bytes  0.00 bits/sec
[189] 435.0-436.0 sec  0.00 Bytes  0.00 bits/sec
[189] 436.0-437.0 sec  0.00 Bytes  0.00 bits/sec
[189] 437.0-438.0 sec  0.00 Bytes  0.00 bits/sec
[189] 438.0-439.0 sec  0.00 Bytes  0.00 bits/sec
[189] 439.0-440.0 sec  0.00 Bytes  0.00 bits/sec
[189] 440.0-441.0 sec  0.00 Bytes  0.00 bits/sec
[189] 441.0-442.0 sec  0.00 Bytes  0.00 bits/sec
[189] 442.0-443.0 sec  0.00 Bytes  0.00 bits/sec
[189] 443.0-444.0 sec  0.00 Bytes  0.00 bits/sec
[189] 444.0-445.0 sec  0.00 Bytes  0.00 bits/sec
[189] 445.0-446.0 sec  0.00 Bytes  0.00 bits/sec
[189] 446.0-447.0 sec  0.00 Bytes  0.00 bits/sec
[189] 447.0-448.0 sec  0.00 Bytes  0.00 bits/sec
[189] 448.0-449.0 sec  0.00 Bytes  0.00 bits/sec
[189] 449.0-450.0 sec  0.00 Bytes  0.00 bits/sec
[189] 450.0-451.0 sec  0.00 Bytes  0.00 bits/sec
[189] 451.0-452.0 sec  0.00 Bytes  0.00 bits/sec
[189] 452.0-453.0 sec  0.00 Bytes  0.00 bits/sec
[189] 453.0-454.0 sec  0.00 Bytes  0.00 bits/sec
[189] 454.0-455.0 sec  0.00 Bytes  0.00 bits/sec
[189] 455.0-456.0 sec  0.00 Bytes  0.00 bits/sec
[189] 456.0-457.0 sec  0.00 Bytes  0.00 bits/sec
[189] 457.0-458.0 sec  0.00 Bytes  0.00 bits/sec
[189] 458.0-459.0 sec  0.00 Bytes  0.00 bits/sec
[189] 459.0-460.0 sec  0.00 Bytes  0.00 bits/sec
[189] 460.0-461.0 sec  0.00 Bytes  0.00 bits/sec
[189] 461.0-462.0 sec  0.00 Bytes  0.00 bits/sec
[189] 462.0-463.0 sec  0.00 Bytes  0.00 bits/sec
[189] 463.0-464.0 sec  0.00 Bytes  0.00 bits/sec
[189] 464.0-465.0 sec  0.00 Bytes  0.00 bits/sec
[189] 465.0-466.0 sec  0.00 Bytes  0.00 bits/sec
[189] 466.0-467.0 sec  0.00 Bytes  0.00 bits/sec
[189] 467.0-468.0 sec  0.00 Bytes  0.00 bits/sec
[189] 468.0-469.0 sec  0.00 Bytes  0.00 bits/sec
[189] 469.0-470.0 sec  0.00 Bytes  0.00 bits/sec
[189] 470.0-471.0 sec  0.00 Bytes  0.00 bits/sec
[189] 471.0-472.0 sec  0.00 Bytes  0.00 bits/sec
[189] 472.0-473.0 sec  0.00 Bytes  0.00 bits/sec
[189] 473.0-474.0 sec  0.00 Bytes  0.00 bits/sec
[189] 474.0-475.0 sec  0.00 Bytes  0.00 bits/sec
[189] 475.0-476.0 sec  0.00 Bytes  0.00 bits/sec
[189] 476.0-477.0 sec  0.00 Bytes  0.00 bits/sec
[189] 477.0-478.0 sec  0.00 Bytes  0.00 bits/sec
[189] 478.0-479.0 sec  0.00 Bytes  0.00 bits/sec
[189] 479.0-480.0 sec  0.00 Bytes  0.00 bits/sec
[189] 480.0-481.0 sec  0.00 Bytes  0.00 bits/sec
[189] 481.0-482.0 sec  0.00 Bytes  0.00 bits/sec
[189] 482.0-483.0 sec  0.00 Bytes  0.00 bits/sec
[189] 483.0-484.0 sec  0.00 Bytes  0.00 bits/sec
[189] 484.0-485.0 sec  0.00 Bytes  0.00 bits/sec
[189] 485.0-486.0 sec  0.00 Bytes  0.00 bits/sec
[189] 486.0-487.0 sec  0.00 Bytes  0.00 bits/sec
[189] 487.0-488.0 sec  0.00 Bytes  0.00 bits/sec
[189] 488.0-489.0 sec  0.00 Bytes  0.00 bits/sec
[189] 489.0-490.0 sec  0.00 Bytes  0.00 bits/sec
[189] 490.0-491.0 sec  0.00 Bytes  0.00 bits/sec
[189] 491.0-492.0 sec  0.00 Bytes  0.00 bits/sec
[189] 492.0-493.0 sec  0.00 Bytes  0.00 bits/sec
[189] 493.0-494.0 sec  0.00 Bytes  0.00 bits/sec
[189] 494.0-495.0 sec  0.00 Bytes  0.00 bits/sec
[189] 495.0-496.0 sec  0.00 Bytes  0.00 bits/sec
[189] 496.0-497.0 sec  0.00 Bytes  0.00 bits/sec
[189] 497.0-498.0 sec  0.00 Bytes  0.00 bits/sec
[189] 498.0-499.0 sec  0.00 Bytes  0.00 bits/sec
[189] 499.0-500.0 sec  0.00 Bytes  0.00 bits/sec
[189] 500.0-501.0 sec  0.00 Bytes  0.00 bits/sec
[189] 501.0-502.0 sec  0.00 Bytes  0.00 bits/sec
[189] 502.0-503.0 sec  0.00 Bytes  0.00 bits/sec
[189] 503.0-504.0 sec  0.00 Bytes  0.00 bits/sec
[189] 504.0-505.0 sec  0.00 Bytes  0.00 bits/sec
[189] 505.0-506.0 sec  0.00 Bytes  0.00 bits/sec
[189] 506.0-507.0 sec  0.00 Bytes  0.00 bits/sec
[189] 507.0-508.0 sec  0.00 Bytes  0.00 bits/sec
[189] 508.0-509.0 sec  0.00 Bytes  0.00 bits/sec
[189] 509.0-510.0 sec  0.00 Bytes  0.00 bits/sec
[189] 510.0-511.0 sec  0.00 Bytes  0.00 bits/sec
[189] 511.0-512.0 sec  0.00 Bytes  0.00 bits/sec
[189] 512.0-513.0 sec  0.00 Bytes  0.00 bits/sec
[189] 513.0-514.0 sec  0.00 Bytes  0.00 bits/sec
[189] 514.0-515.0 sec  0.00 Bytes  0.00 bits/sec
[189] 515.0-516.0 sec  0.00 Bytes  0.00 bits/sec
[189] 516.0-517.0 sec  0.00 Bytes  0.00 bits/sec
[189] 517.0-518.0 sec  0.00 Bytes  0.00 bits/sec
[189] 518.0-519.0 sec  0.00 Bytes  0.00 bits/sec
[189] 519.0-520.0 sec  0.00 Bytes  0.00 bits/sec
[189] 520.0-521.0 sec  0.00 Bytes  0.00 bits/sec
[189] 521.0-522.0 sec  0.00 Bytes  0.00 bits/sec
[189] 522.0-523.0 sec  0.00 Bytes  0.00 bits/sec
[189] 523.0-524.0 sec  0.00 Bytes  0.00 bits/sec
[189] 524.0-525.0 sec  0.00 Bytes  0.00 bits/sec
[189] 525.0-526.0 sec  0.00 Bytes  0.00 bits/sec
[189] 526.0-527.0 sec  0.00 Bytes  0.00 bits/sec
[189] 527.0-528.0 sec  0.00 Bytes  0.00 bits/sec
[189] 528.0-529.0 sec  0.00 Bytes  0.00 bits/sec
[189] 529.0-530.0 sec  0.00 Bytes  0.00 bits/sec
[189] 530.0-531.0 sec  0.00 Bytes  0.00 bits/sec
[189] 531.0-532.0 sec  0.00 Bytes  0.00 bits/sec
[189] 532.0-533.0 sec  0.00 Bytes  0.00 bits/sec
[189] 533.0-534.0 sec  0.00 Bytes  0.00 bits/sec
[189] 534.0-535.0 sec  0.00 Bytes  0.00 bits/sec
[189] 535.0-536.0 sec  0.00 Bytes  0.00 bits/sec
[189] 536.0-537.0 sec  0.00 Bytes  0.00 bits/sec
[189] 537.0-538.0 sec  0.00 Bytes  0.00 bits/sec
[189] 538.0-539.0 sec  0.00 Bytes  0.00 bits/sec
[189] 539.0-540.0 sec  0.00 Bytes  0.00 bits/sec
[189] 540.0-541.0 sec  0.00 Bytes  0.00 bits/sec
[189] 541.0-542.0 sec  0.00 Bytes  0.00 bits/sec
[189] 542.0-543.0 sec  0.00 Bytes  0.00 bits/sec
[189] 543.0-544.0 sec  0.00 Bytes  0.00 bits/sec
[189] 544.0-545.0 sec  0.00 Bytes  0.00 bits/sec
[189] 545.0-546.0 sec  0.00 Bytes  0.00 bits/sec
[189] 546.0-547.0 sec  0.00 Bytes  0.00 bits/sec
[189] 547.0-548.0 sec  0.00 Bytes  0.00 bits/sec
[189] 548.0-549.0 sec  0.00 Bytes  0.00 bits/sec
[189] 549.0-550.0 sec  0.00 Bytes  0.00 bits/sec
[189] 550.0-551.0 sec  0.00 Bytes  0.00 bits/sec
[189] 551.0-552.0 sec  0.00 Bytes  0.00 bits/sec
[189] 552.0-553.0 sec  0.00 Bytes  0.00 bits/sec
[189] 553.0-554.0 sec  0.00 Bytes  0.00 bits/sec
[189] 554.0-555.0 sec  0.00 Bytes  0.00 bits/sec
[189] 555.0-556.0 sec  0.00 Bytes  0.00 bits/sec
[189] 556.0-557.0 sec  0.00 Bytes  0.00 bits/sec
[189] 557.0-558.0 sec  0.00 Bytes  0.00 bits/sec
[189] 558.0-559.0 sec  0.00 Bytes  0.00 bits/sec
[189] 559.0-560.0 sec  0.00 Bytes  0.00 bits/sec
[189] 560.0-561.0 sec  0.00 Bytes  0.00 bits/sec
[189] 561.0-562.0 sec  0.00 Bytes  0.00 bits/sec
[189] 562.0-563.0 sec  0.00 Bytes  0.00 bits/sec
[189] 563.0-564.0 sec  0.00 Bytes  0.00 bits/sec
[189] 564.0-565.0 sec  0.00 Bytes  0.00 bits/sec
[189] 565.0-566.0 sec  0.00 Bytes  0.00 bits/sec
[189] 566.0-567.0 sec  0.00 Bytes  0.00 bits/sec
[189] 567.0-568.0 sec  0.00 Bytes  0.00 bits/sec
[189] 568.0-569.0 sec  0.00 Bytes  0.00 bits/sec
[189] 569.0-570.0 sec  0.00 Bytes  0.00 bits/sec
[189] 570.0-571.0 sec  0.00 Bytes  0.00 bits/sec
[189] 571.0-572.0 sec  0.00 Bytes  0.00 bits/sec
[189] 572.0-573.0 sec  0.00 Bytes  0.00 bits/sec
[189] 573.0-574.0 sec  0.00 Bytes  0.00 bits/sec
[189] 574.0-575.0 sec  0.00 Bytes  0.00 bits/sec
[189] 575.0-576.0 sec  0.00 Bytes  0.00 bits/sec
[189] 576.0-577.0 sec  0.00 Bytes  0.00 bits/sec
[189] 577.0-578.0 sec  0.00 Bytes  0.00 bits/sec
[189] 578.0-579.0 sec  0.00 Bytes  0.00 bits/sec
[189] 579.0-580.0 sec  0.00 Bytes  0.00 bits/sec
[189] 580.0-581.0 sec  0.00 Bytes  0.00 bits/sec
[189] 581.0-582.0 sec  0.00 Bytes  0.00 bits/sec
[189] 582.0-583.0 sec  0.00 Bytes  0.00 bits/sec
[189] 583.0-584.0 sec  0.00 Bytes  0.00 bits/sec
[189] 584.0-585.0 sec  0.00 Bytes  0.00 bits/sec
[189] 585.0-586.0 sec  0.00 Bytes  0.00 bits/sec
[189] 586.0-587.0 sec  0.00 Bytes  0.00 bits/sec
[189] 587.0-588.0 sec  0.00 Bytes  0.00 bits/sec
[189] 588.0-589.0 sec  0.00 Bytes  0.00 bits/sec
[189] 589.0-590.0 sec  0.00 Bytes  0.00 bits/sec
[189] 590.0-591.0 sec  0.00 Bytes  0.00 bits/sec
[189] 591.0-592.0 sec  0.00 Bytes  0.00 bits/sec
[189] 592.0-593.0 sec  0.00 Bytes  0.00 bits/sec
[189] 593.0-594.0 sec  0.00 Bytes  0.00 bits/sec
[189] 594.0-595.0 sec  0.00 Bytes  0.00 bits/sec
[189] 595.0-596.0 sec  0.00 Bytes  0.00 bits/sec
[189] 596.0-597.0 sec  0.00 Bytes  0.00 bits/sec
[189] 597.0-598.0 sec  0.00 Bytes  0.00 bits/sec
[189] 598.0-599.0 sec  0.00 Bytes  0.00 bits/sec
[189] 599.0-600.0 sec  0.00 Bytes  0.00 bits/sec
[189] 600.0-601.0 sec  0.00 Bytes  0.00 bits/sec
[189] 601.0-602.0 sec  0.00 Bytes  0.00 bits/sec
[189] 602.0-603.0 sec  0.00 Bytes  0.00 bits/sec
[189] 603.0-604.0 sec  0.00 Bytes  0.00 bits/sec
[189] 604.0-605.0 sec  0.00 Bytes  0.00 bits/sec
[189] 605.0-606.0 sec  0.00 Bytes  0.00 bits/sec
[189] 606.0-607.0 sec  0.00 Bytes  0.00 bits/sec
[189] 607.0-608.0 sec  0.00 Bytes  0.00 bits/sec
[189] 608.0-609.0 sec  0.00 Bytes  0.00 bits/sec
[189] 609.0-610.0 sec  0.00 Bytes  0.00 bits/sec
[189] 610.0-611.0 sec  0.00 Bytes  0.00 bits/sec
[189] 611.0-612.0 sec  0.00 Bytes  0.00 bits/sec
[189] 612.0-613.0 sec  0.00 Bytes  0.00 bits/sec
[189] 613.0-614.0 sec  0.00 Bytes  0.00 bits/sec
[189] 614.0-615.0 sec  0.00 Bytes  0.00 bits/sec
[189] 615.0-616.0 sec  0.00 Bytes  0.00 bits/sec
[189] 616.0-617.0 sec  0.00 Bytes  0.00 bits/sec
[189] 617.0-618.0 sec  0.00 Bytes  0.00 bits/sec
[189] 618.0-619.0 sec  0.00 Bytes  0.00 bits/sec
[189] 619.0-620.0 sec  0.00 Bytes  0.00 bits/sec
[189] 620.0-621.0 sec  0.00 Bytes  0.00 bits/sec
[189] 621.0-622.0 sec  0.00 Bytes  0.00 bits/sec
[189] 622.0-623.0 sec  0.00 Bytes  0.00 bits/sec
[189] 623.0-624.0 sec  0.00 Bytes  0.00 bits/sec
[189] 624.0-625.0 sec  0.00 Bytes  0.00 bits/sec
[189] 625.0-626.0 sec  0.00 Bytes  0.00 bits/sec
[189] 626.0-627.0 sec  0.00 Bytes  0.00 bits/sec
[189] 627.0-628.0 sec  0.00 Bytes  0.00 bits/sec
[189] 628.0-629.0 sec  0.00 Bytes  0.00 bits/sec
[189] 629.0-630.0 sec  0.00 Bytes  0.00 bits/sec
[189] 630.0-631.0 sec  0.00 Bytes  0.00 bits/sec
[189] 631.0-632.0 sec  0.00 Bytes  0.00 bits/sec
[189] 632.0-633.0 sec  0.00 Bytes  0.00 bits/sec
[189] 633.0-634.0 sec  0.00 Bytes  0.00 bits/sec
[189] 634.0-635.0 sec  0.00 Bytes  0.00 bits/sec
[189] 635.0-636.0 sec  0.00 Bytes  0.00 bits/sec
[189] 636.0-637.0 sec  0.00 Bytes  0.00 bits/sec
[189] 637.0-638.0 sec  0.00 Bytes  0.00 bits/sec
[189] 638.0-639.0 sec  0.00 Bytes  0.00 bits/sec
[189] 639.0-640.0 sec  0.00 Bytes  0.00 bits/sec
[189] 640.0-641.0 sec  0.00 Bytes  0.00 bits/sec
[189] 641.0-642.0 sec  0.00 Bytes  0.00 bits/sec
[189] 642.0-643.0 sec  0.00 Bytes  0.00 bits/sec
[189] 643.0-644.0 sec  0.00 Bytes  0.00 bits/sec
[189] 644.0-645.0 sec  0.00 Bytes  0.00 bits/sec
[189] 645.0-646.0 sec  0.00 Bytes  0.00 bits/sec
[189] 646.0-647.0 sec  0.00 Bytes  0.00 bits/sec
[189] 647.0-648.0 sec  0.00 Bytes  0.00 bits/sec
[189] 648.0-649.0 sec  0.00 Bytes  0.00 bits/sec
[189] 649.0-650.0 sec  0.00 Bytes  0.00 bits/sec
[189] 650.0-651.0 sec  0.00 Bytes  0.00 bits/sec
[189] 651.0-652.0 sec  0.00 Bytes  0.00 bits/sec
[189] 652.0-653.0 sec  0.00 Bytes  0.00 bits/sec
[189] 653.0-654.0 sec  0.00 Bytes  0.00 bits/sec
[189] 654.0-655.0 sec  0.00 Bytes  0.00 bits/sec
[189] 655.0-656.0 sec  0.00 Bytes  0.00 bits/sec
[189] 656.0-657.0 sec  0.00 Bytes  0.00 bits/sec
[189] 657.0-658.0 sec  0.00 Bytes  0.00 bits/sec
[189] 658.0-659.0 sec  0.00 Bytes  0.00 bits/sec
[189] 659.0-660.0 sec  0.00 Bytes  0.00 bits/sec
[189] 660.0-661.0 sec  0.00 Bytes  0.00 bits/sec
[189] 661.0-662.0 sec  0.00 Bytes  0.00 bits/sec
[189] 662.0-663.0 sec  0.00 Bytes  0.00 bits/sec
[189] 663.0-664.0 sec  0.00 Bytes  0.00 bits/sec
[189] 664.0-665.0 sec  0.00 Bytes  0.00 bits/sec
[189] 665.0-666.0 sec  0.00 Bytes  0.00 bits/sec
[189] 666.0-667.0 sec  0.00 Bytes  0.00 bits/sec
[189] 667.0-668.0 sec  0.00 Bytes  0.00 bits/sec
[189] 668.0-669.0 sec  0.00 Bytes  0.00 bits/sec
[189] 669.0-670.0 sec  0.00 Bytes  0.00 bits/sec
[189] 670.0-671.0 sec  0.00 Bytes  0.00 bits/sec
[189] 671.0-672.0 sec  0.00 Bytes  0.00 bits/sec
[189] 672.0-673.0 sec  0.00 Bytes  0.00 bits/sec
[189] 673.0-674.0 sec  0.00 Bytes  0.00 bits/sec
[189] 674.0-675.0 sec  0.00 Bytes  0.00 bits/sec
[189] 675.0-676.0 sec  0.00 Bytes  0.00 bits/sec
[189] 676.0-677.0 sec  0.00 Bytes  0.00 bits/sec
[189] 677.0-678.0 sec  0.00 Bytes  0.00 bits/sec
[189] 678.0-679.0 sec  0.00 Bytes  0.00 bits/sec
[189] 679.0-680.0 sec  0.00 Bytes  0.00 bits/sec
[189] 680.0-681.0 sec  0.00 Bytes  0.00 bits/sec
[189] 681.0-682.0 sec  0.00 Bytes  0.00 bits/sec
[189] 682.0-683.0 sec  0.00 Bytes  0.00 bits/sec
[189] 683.0-684.0 sec  0.00 Bytes  0.00 bits/sec
[189] 684.0-685.0 sec  0.00 Bytes  0.00 bits/sec
[189] 685.0-686.0 sec  0.00 Bytes  0.00 bits/sec
[189] 686.0-687.0 sec  0.00 Bytes  0.00 bits/sec
[189] 687.0-688.0 sec  0.00 Bytes  0.00 bits/sec
[189] 688.0-689.0 sec  0.00 Bytes  0.00 bits/sec
[189] 689.0-690.0 sec  0.00 Bytes  0.00 bits/sec
[189] 690.0-691.0 sec  0.00 Bytes  0.00 bits/sec
[189] 691.0-692.0 sec  0.00 Bytes  0.00 bits/sec
[189] 692.0-693.0 sec  0.00 Bytes  0.00 bits/sec
[189] 693.0-694.0 sec  0.00 Bytes  0.00 bits/sec
[189] 694.0-695.0 sec  0.00 Bytes  0.00 bits/sec
[189] 695.0-696.0 sec  0.00 Bytes  0.00 bits/sec
[189] 696.0-697.0 sec  0.00 Bytes  0.00 bits/sec
[189] 697.0-698.0 sec  0.00 Bytes  0.00 bits/sec
[189] 698.0-699.0 sec  0.00 Bytes  0.00 bits/sec
[189] 699.0-700.0 sec  0.00 Bytes  0.00 bits/sec
[189] 700.0-701.0 sec  0.00 Bytes  0.00 bits/sec
[189] 701.0-702.0 sec  0.00 Bytes  0.00 bits/sec
[189] 702.0-703.0 sec  0.00 Bytes  0.00 bits/sec
[189] 703.0-704.0 sec  0.00 Bytes  0.00 bits/sec
[189] 704.0-705.0 sec  0.00 Bytes  0.00 bits/sec
[189] 705.0-706.0 sec  0.00 Bytes  0.00 bits/sec
[189] 706.0-707.0 sec  0.00 Bytes  0.00 bits/sec
[189] 707.0-708.0 sec  0.00 Bytes  0.00 bits/sec
[189] 708.0-709.0 sec  0.00 Bytes  0.00 bits/sec
[189] 709.0-710.0 sec  0.00 Bytes  0.00 bits/sec
[189] 710.0-711.0 sec  0.00 Bytes  0.00 bits/sec
[189] 711.0-712.0 sec  0.00 Bytes  0.00 bits/sec
[189] 712.0-713.0 sec  0.00 Bytes  0.00 bits/sec
[189] 713.0-714.0 sec  0.00 Bytes  0.00 bits/sec
[189] 714.0-715.0 sec  0.00 Bytes  0.00 bits/sec
[189] 715.0-716.0 sec  0.00 Bytes  0.00 bits/sec
[189] 716.0-717.0 sec  0.00 Bytes  0.00 bits/sec
[189] 717.0-718.0 sec  0.00 Bytes  0.00 bits/sec
[189] 718.0-719.0 sec  0.00 Bytes  0.00 bits/sec
[189] 719.0-720.0 sec  0.00 Bytes  0.00 bits/sec
[189] 720.0-721.0 sec  0.00 Bytes  0.00 bits/sec
[189] 721.0-722.0 sec  0.00 Bytes  0.00 bits/sec
[189] 722.0-723.0 sec  0.00 Bytes  0.00 bits/sec
[189] 723.0-724.0 sec  0.00 Bytes  0.00 bits/sec
[189] 724.0-725.0 sec  0.00 Bytes  0.00 bits/sec
[189] 725.0-726.0 sec  0.00 Bytes  0.00 bits/sec
[189] 726.0-727.0 sec  0.00 Bytes  0.00 bits/sec
[189] 727.0-728.0 sec  0.00 Bytes  0.00 bits/sec
[189] 728.0-729.0 sec  0.00 Bytes  0.00 bits/sec
[189] 729.0-730.0 sec  0.00 Bytes  0.00 bits/sec
[189] 730.0-731.0 sec  0.00 Bytes  0.00 bits/sec
[189] 731.0-732.0 sec  0.00 Bytes  0.00 bits/sec
[189] 732.0-733.0 sec  0.00 Bytes  0.00 bits/sec
[189] 733.0-734.0 sec  0.00 Bytes  0.00 bits/sec
[189] 734.0-735.0 sec  0.00 Bytes  0.00 bits/sec
[189] 735.0-736.0 sec  0.00 Bytes  0.00 bits/sec
[189] 736.0-737.0 sec  0.00 Bytes  0.00 bits/sec
[189] 737.0-738.0 sec  0.00 Bytes  0.00 bits/sec
[189] 738.0-739.0 sec  0.00 Bytes  0.00 bits/sec
[189] 739.0-740.0 sec  0.00 Bytes  0.00 bits/sec
[189] 740.0-741.0 sec  0.00 Bytes  0.00 bits/sec
[189] 741.0-742.0 sec  0.00 Bytes  0.00 bits/sec
[189] 742.0-743.0 sec  0.00 Bytes  0.00 bits/sec
[189] 743.0-744.0 sec  0.00 Bytes  0.00 bits/sec
[189] 744.0-745.0 sec  0.00 Bytes  0.00 bits/sec
[189] 745.0-746.0 sec  0.00 Bytes  0.00 bits/sec
[189] 746.0-747.0 sec  0.00 Bytes  0.00 bits/sec
[189] 747.0-748.0 sec  0.00 Bytes  0.00 bits/sec
[189] 748.0-749.0 sec  0.00 Bytes  0.00 bits/sec
[189] 749.0-750.0 sec  0.00 Bytes  0.00 bits/sec
[189] 750.0-751.0 sec  0.00 Bytes  0.00 bits/sec
[189] 751.0-752.0 sec  0.00 Bytes  0.00 bits/sec
[189] 752.0-753.0 sec  0.00 Bytes  0.00 bits/sec
[189] 753.0-754.0 sec  0.00 Bytes  0.00 bits/sec
[189] 754.0-755.0 sec  0.00 Bytes  0.00 bits/sec
[189] 755.0-756.0 sec  0.00 Bytes  0.00 bits/sec
[189] 756.0-757.0 sec  0.00 Bytes  0.00 bits/sec
[189] 757.0-758.0 sec  0.00 Bytes  0.00 bits/sec
[189] 758.0-759.0 sec  0.00 Bytes  0.00 bits/sec
[189] 759.0-760.0 sec  0.00 Bytes  0.00 bits/sec
[189] 760.0-761.0 sec  0.00 Bytes  0.00 bits/sec
[189] 761.0-762.0 sec  0.00 Bytes  0.00 bits/sec
[189] 762.0-763.0 sec  0.00 Bytes  0.00 bits/sec
[189] 763.0-764.0 sec  0.00 Bytes  0.00 bits/sec
[189] 764.0-765.0 sec  0.00 Bytes  0.00 bits/sec
[189] 765.0-766.0 sec  0.00 Bytes  0.00 bits/sec
[189] 766.0-767.0 sec  0.00 Bytes  0.00 bits/sec
[189] 767.0-768.0 sec  0.00 Bytes  0.00 bits/sec
[189] 768.0-769.0 sec  0.00 Bytes  0.00 bits/sec
[189] 769.0-770.0 sec  0.00 Bytes  0.00 bits/sec
[189] 770.0-771.0 sec  0.00 Bytes  0.00 bits/sec
[189] 771.0-772.0 sec  0.00 Bytes  0.00 bits/sec
[189] 772.0-773.0 sec  0.00 Bytes  0.00 bits/sec
[189] 773.0-774.0 sec  0.00 Bytes  0.00 bits/sec
[189] 774.0-775.0 sec  0.00 Bytes  0.00 bits/sec
[189] 775.0-776.0 sec  0.00 Bytes  0.00 bits/sec
[189] 776.0-777.0 sec  0.00 Bytes  0.00 bits/sec
[189] 777.0-778.0 sec  0.00 Bytes  0.00 bits/sec
[189] 778.0-779.0 sec  0.00 Bytes  0.00 bits/sec
[189] 779.0-780.0 sec  0.00 Bytes  0.00 bits/sec
[189] 780.0-781.0 sec  0.00 Bytes  0.00 bits/sec
[189] 781.0-782.0 sec  0.00 Bytes  0.00 bits/sec
[189] 782.0-783.0 sec  0.00 Bytes  0.00 bits/sec
[189] 783.0-784.0 sec  0.00 Bytes  0.00 bits/sec
[189] 784.0-785.0 sec  0.00 Bytes  0.00 bits/sec
[189] 785.0-786.0 sec  0.00 Bytes  0.00 bits/sec
[189] 786.0-787.0 sec  0.00 Bytes  0.00 bits/sec
[189] 787.0-788.0 sec  0.00 Bytes  0.00 bits/sec
[189] 788.0-789.0 sec  0.00 Bytes  0.00 bits/sec
[189] 789.0-790.0 sec  0.00 Bytes  0.00 bits/sec
[189] 790.0-791.0 sec  0.00 Bytes  0.00 bits/sec
[189] 791.0-792.0 sec  0.00 Bytes  0.00 bits/sec
[189] 792.0-793.0 sec  0.00 Bytes  0.00 bits/sec
[189] 793.0-794.0 sec  0.00 Bytes  0.00 bits/sec
[189] 794.0-795.0 sec  0.00 Bytes  0.00 bits/sec
[189] 795.0-796.0 sec  0.00 Bytes  0.00 bits/sec
[189] 796.0-797.0 sec  0.00 Bytes  0.00 bits/sec
[189] 797.0-798.0 sec  0.00 Bytes  0.00 bits/sec
[189] 798.0-799.0 sec  0.00 Bytes  0.00 bits/sec
[189] 799.0-800.0 sec  0.00 Bytes  0.00 bits/sec
[189] 800.0-801.0 sec  0.00 Bytes  0.00 bits/sec
[189] 801.0-802.0 sec  0.00 Bytes  0.00 bits/sec
[189] 802.0-803.0 sec  0.00 Bytes  0.00 bits/sec
[189] 803.0-804.0 sec  0.00 Bytes  0.00 bits/sec
[189] 804.0-805.0 sec  0.00 Bytes  0.00 bits/sec
[189] 805.0-806.0 sec  0.00 Bytes  0.00 bits/sec
[189] 806.0-807.0 sec  0.00 Bytes  0.00 bits/sec
